Precinct_name,Contest_title,candidate_name,Party_Code,total_votes
303,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,257
303,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,186
304,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,427
304,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,327
305,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,2
305,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,3
306,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,275
306,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,206
307,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,148
307,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,155
308,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,442
308,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,262
309,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,199
309,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,134
310,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,245
310,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,221
311,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,89
311,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,159
312,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,157
312,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,97
313,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,3
313,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,13
314,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,354
314,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,250
315,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,328
315,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,246
316,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,157
316,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,92
317,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,221
317,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,228
318,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,42
318,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,14
319,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,179
319,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,114
320,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,198
320,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,109
321,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,67
321,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,76
323,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,80
323,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,110
324,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,309
324,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,198
325,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,7
325,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,6
326,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,193
326,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,145
327,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,352
327,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,300
328,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,264
328,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,280
329,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,181
329,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,186
330,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,226
330,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,207
331,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,298
331,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,250
332,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,221
332,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,283
333,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,259
333,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,159
334,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,360
334,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,185
335,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,225
335,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,141
336,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,230
336,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,136
337,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,426
337,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,311
338,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,312
338,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,311
339,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,158
339,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,125
340,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,98
340,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,148
341,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,2
341,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,0
342,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,355
342,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,496
343,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,47
343,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,48
344,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,124
344,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,152
345,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,0
345,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,0
346,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,311
346,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,236
347,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,264
347,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,264
349,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,319
349,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,258
350,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,253
350,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,216
351,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,81
351,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,85
352,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,206
352,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,203
354,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,428
354,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,388
356,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,66
356,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,88
357,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,64
357,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,44
358,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,280
358,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,293
359,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,251
359,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,170
360,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,312
360,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,209
361,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,115
361,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,73
362,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,269
362,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,235
363,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,183
363,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,129
364,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,271
364,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,349
365,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,127
365,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,80
366,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,396
366,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,334
367,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,521
367,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,328
368,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,29
368,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,13
369,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,195
369,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,94
370,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,138
370,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,57
371,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,278
371,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,149
372,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,206
372,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,91
373,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,753
373,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,425
374,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,348
374,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,243
375,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,160
375,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,87
401,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,68
401,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,42
402,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,104
402,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,52
403,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,55
403,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,34
404,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,70
404,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,62
405,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,16
405,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,4
406,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,264
406,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,168
407,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,43
407,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,41
408,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,141
408,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,124
409,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,79
409,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,127
410,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,117
410,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,107
411,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,63
411,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,49
412,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,5
412,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,4
413,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,14
413,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,28
414,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,175
414,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,129
415,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,60
415,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,52
416,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,2
416,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,5
417,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,68
417,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,46
418,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,1
418,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,0
419,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,42
419,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,21
420,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,113
420,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,148
421,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,134
421,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,222
422,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,80
422,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,196
423,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,84
423,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,92
424,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,87
424,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,189
425,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,60
425,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,60
426,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,65
426,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,112
427,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,61
427,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,85
428,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,83
428,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,95
429,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,85
429,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,179
430,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,22
430,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,71
431,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,122
431,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,190
432,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,0
432,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,0
433,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,89
433,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,135
434,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,1
434,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,0
435,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,315
435,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,290
436,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,10
436,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,11
437,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,126
437,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,191
438,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,41
438,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,76
439,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,79
439,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,154
440,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,23
440,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,53
441,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,155
441,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,186
442,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,30
442,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,62
443,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,91
443,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,94
444,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,3
444,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,1
446,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,58
446,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,70
447,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,142
447,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,169
448,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,64
448,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,78
450,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,118
450,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,107
451,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,125
451,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,127
452,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,53
452,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,48
454,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,169
454,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,195
458,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,217
458,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,190
460,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,196
460,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,265
461,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,133
461,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,235
463,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,152
463,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,142